ImageNumber,ObjectNumber,Metadata_ExperimentID,Metadata_FileLocation,Metadata_Frame,Metadata_ImageID,Metadata_Series,Metadata_Stain,Metadata_Treatment,Intensity_IntegratedIntensityEdge_ImageAfterMathLamina,Intensity_IntegratedIntensityEdge_RawInput,Intensity_IntegratedIntensity_ImageAfterMathLamina,Intensity_IntegratedIntensity_RawInput,Intensity_LowerQuartileIntensity_ImageAfterMathLamina,Intensity_LowerQuartileIntensity_RawInput,Intensity_MADIntensity_ImageAfterMathLamina,Intensity_MADIntensity_RawInput,Intensity_MassDisplacement_ImageAfterMathLamina,Intensity_MassDisplacement_RawInput,Intensity_MaxIntensityEdge_ImageAfterMathLamina,Intensity_MaxIntensityEdge_RawInput,Intensity_MaxIntensity_ImageAfterMathLamina,Intensity_MaxIntensity_RawInput,Intensity_MeanIntensityEdge_ImageAfterMathLamina,Intensity_MeanIntensityEdge_RawInput,Intensity_MeanIntensity_ImageAfterMathLamina,Intensity_MeanIntensity_RawInput,Intensity_MedianIntensity_ImageAfterMathLamina,Intensity_MedianIntensity_RawInput,Intensity_MinIntensityEdge_ImageAfterMathLamina,Intensity_MinIntensityEdge_RawInput,Intensity_MinIntensity_ImageAfterMathLamina,Intensity_MinIntensity_RawInput,Intensity_StdIntensityEdge_ImageAfterMathLamina,Intensity_StdIntensityEdge_RawInput,Intensity_StdIntensity_ImageAfterMathLamina,Intensity_StdIntensity_RawInput,Intensity_UpperQuartileIntensity_ImageAfterMathLamina,Intensity_UpperQuartileIntensity_RawInput,Location_CenterMassIntensity_X_ImageAfterMathLamina,Location_CenterMassIntensity_X_RawInput,Location_CenterMassIntensity_Y_ImageAfterMathLamina,Location_CenterMassIntensity_Y_RawInput,Location_Center_X,Location_Center_Y,Location_MaxIntensity_X_ImageAfterMathLamina,Location_MaxIntensity_X_RawInput,Location_MaxIntensity_Y_ImageAfterMathLamina,Location_MaxIntensity_Y_RawInput,Number_Object_Number,Texture_AngularSecondMoment_RawInput_10_0,Texture_AngularSecondMoment_RawInput_10_90,Texture_AngularSecondMoment_RawInput_5_0,Texture_AngularSecondMoment_RawInput_5_90,Texture_Contrast_RawInput_10_0,Texture_Contrast_RawInput_10_90,Texture_Contrast_RawInput_5_0,Texture_Contrast_RawInput_5_90,Texture_Correlation_RawInput_10_0,Texture_Correlation_RawInput_10_90,Texture_Correlation_RawInput_5_0,Texture_Correlation_RawInput_5_90,Texture_DifferenceEntropy_RawInput_10_0,Texture_DifferenceEntropy_RawInput_10_90,Texture_DifferenceEntropy_RawInput_5_0,Texture_DifferenceEntropy_RawInput_5_90,Texture_DifferenceVariance_RawInput_10_0,Texture_DifferenceVariance_RawInput_10_90,Texture_DifferenceVariance_RawInput_5_0,Texture_DifferenceVariance_RawInput_5_90,Texture_Entropy_RawInput_10_0,Texture_Entropy_RawInput_10_90,Texture_Entropy_RawInput_5_0,Texture_Entropy_RawInput_5_90,Texture_InfoMeas1_RawInput_10_0,Texture_InfoMeas1_RawInput_10_90,Texture_InfoMeas1_RawInput_5_0,Texture_InfoMeas1_RawInput_5_90,Texture_InfoMeas2_RawInput_10_0,Texture_InfoMeas2_RawInput_10_90,Texture_InfoMeas2_RawInput_5_0,Texture_InfoMeas2_RawInput_5_90,Texture_InverseDifferenceMoment_RawInput_10_0,Texture_InverseDifferenceMoment_RawInput_10_90,Texture_InverseDifferenceMoment_RawInput_5_0,Texture_InverseDifferenceMoment_RawInput_5_90,Texture_SumAverage_RawInput_10_0,Texture_SumAverage_RawInput_10_90,Texture_SumAverage_RawInput_5_0,Texture_SumAverage_RawInput_5_90,Texture_SumEntropy_RawInput_10_0,Texture_SumEntropy_RawInput_10_90,Texture_SumEntropy_RawInput_5_0,Texture_SumEntropy_RawInput_5_90,Texture_SumVariance_RawInput_10_0,Texture_SumVariance_RawInput_10_90,Texture_SumVariance_RawInput_5_0,Texture_SumVariance_RawInput_5_90,Texture_Variance_RawInput_10_0,Texture_Variance_RawInput_10_90,Texture_Variance_RawInput_5_0,Texture_Variance_RawInput_5_90
93,9,Exp2,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp2_control_LaminB1_8.tiff,0,8,0,LaminB1,control,0,102.8078459,0,740.6392362,0,0.05882353,0,0.023529414,nan,1.399397726,0,0.823529422,0,0.925490201,0,0.200015264,0,0.105926664,0,0.082352944,0,0.043137256,0,0.015686275,0,0.144875792,0,0.087652341,0,0.113725491,nan,1213.242694,nan,940.5062294,1214.48155,941.1570366,1203,1178,917,937,9,0.54803923,0.549154155,0.572064744,0.56378503,0.847958297,0.853044703,0.571765075,0.698736177,0.031697965,0.030044592,0.409887164,0.279865005,0.804508347,0.799623093,0.671726908,0.696120131,0.700491621,0.708130624,0.488910057,0.601782155,1.10629463,1.107150515,1.120209642,1.136270863,-0.013315489,-0.037830483,-0.135797675,-0.129978267,0.121425888,0.208831486,0.391625562,0.382341884,0.847206405,0.849338545,0.880990334,0.875996112,2.445178106,2.453185498,2.496388191,2.50221169,0.876332297,0.884656588,0.903238258,0.914626335,0.903467192,0.905323362,1.359283437,1.237672834,0.431562355,0.434563609,0.437753875,0.534032529
93,10,Exp2,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp2_control_LaminB1_8.tiff,0,8,0,LaminB1,control,0,92.48627709,0,2144.28241,0,0.070588239,0,0.027450979,nan,1.795969429,0,0.792156875,0,1,0,0.143389577,0,0.133392374,0,0.094117649,0,0.035294119,0,0.019607844,0,0.103508845,0,0.137830787,0,0.125490203,nan,200.3481269,nan,1137.278563,200.9550233,1135.588243,202,173,1219,1136,10,0.544784488,0.477126407,0.566594461,0.538983336,0.555343241,2.411851852,0.369334747,1.2872306,0.786885763,0.103867856,0.856211145,0.507566753,0.722329578,1.075653739,0.611232449,0.873016693,0.456116012,1.919870054,0.311035473,1.072910321,1.323779219,1.517940445,1.257194813,1.394433656,-0.252818835,-0.052363093,-0.332316238,-0.181273977,0.565850055,0.280209597,0.627867357,0.49340237,0.865097947,0.78616737,0.89142421,0.837868282,2.847912243,2.880673401,2.837397297,2.857614394,1.069414096,1.170055599,1.043353977,1.089084589,4.656204063,2.970946348,4.767755961,3.94076446,1.298756597,1.347839264,1.281236985,1.309819861
93,11,Exp2,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp2_control_LaminB1_8.tiff,0,8,0,LaminB1,control,0,53.75294263,0,853.7098289,0,0.054901961,0,0.011764709,nan,1.500188583,0,0.223529413,0,0.223529413,0,0.098810556,0,0.07003362,0,0.06666667,0,0.047058824,0,0.015686275,0,0.027538354,0,0.022033387,0,0.082352944,nan,362.7955176,nan,1168.160531,361.3228876,1168.44676,349,431,1214,1151,11,0.139159224,0.141121545,0.137069632,0.137739329,1.218422504,1.200795413,1.144009716,1.117201775,0.167147007,0.163048422,0.229971003,0.248162662,1.094193369,1.086962509,1.071460982,1.056876905,0.613579562,0.597917564,0.58206263,0.560137548,2.390961198,2.379745824,2.40227947,2.395936606,-0.014031775,-0.012603173,-0.024860139,-0.027290379,0.183609127,0.172634903,0.243281193,0.253383704,0.654268943,0.653570986,0.664015471,0.66329125,5.026659312,5.004532001,5.084844279,5.072826938,1.646843633,1.631850022,1.675007265,1.677934091,1.704382129,1.668588414,1.826062488,1.854697977,0.69873177,0.711893644,0.720826791,0.742675632
93,12,Exp2,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp2_control_LaminB1_8.tiff,0,8,0,LaminB1,control,0,127.6196113,0,1719.407889,0,0.074509807,0,0.035294123,nan,11.12738834,0,0.768627465,0,1,0,0.239886487,0,0.140577867,0,0.105882354,0,0.06666667,0,0.023529412,0,0.127969151,0,0.113720855,0,0.156862751,nan,132.0324051,nan,1421.295813,127.1873109,1411.278636,77,110,1357,1431,12,0.409189153,0.427458589,0.438296494,0.448326887,1.22158102,1.121323529,0.789387261,0.728358726,0.316438764,0.318124873,0.545586085,0.561758557,0.941084666,0.899671881,0.79652181,0.76639521,0.970526508,0.904516889,0.647796453,0.602515585,1.621860759,1.544054962,1.538623858,1.498961359,-0.098873454,-0.09390694,-0.212469755,-0.210513025,0.402975414,0.384441685,0.56027639,0.550291667,0.807996982,0.819900952,0.846594223,0.854054763,2.86415682,2.794485294,2.870279146,2.831198061,1.246749039,1.193313361,1.231029034,1.202228142,2.343825645,2.153719588,2.678963702,2.586637484,0.851817895,0.745104474,0.842092088,0.785605823
93,13,Exp2,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp2_control_LaminB1_8.tiff,0,8,0,LaminB1,control,0,94.88235529,0,1296.21572,0,0.098039217,0,0.062745102,nan,6.042122503,0,0.972549021,0,1,0,0.234857315,0,0.203359856,0,0.145098045,0,0.047058824,0,0.031372551,0,0.151977411,0,0.144062786,0,0.274509817,nan,362.412867,nan,1477.094855,364.7100722,1482.683244,375,345,1538,1511,13,0.21600221,0.18004789,0.235811162,0.217911512,1.096266818,1.600292024,0.687457045,0.968918919,0.61847209,0.454082922,0.766210541,0.671871708,1.046747798,1.179814765,0.877388291,0.989329557,0.729687857,1.036490853,0.484957045,0.670861943,2.287885828,2.44668342,2.16718791,2.258425753,-0.218178597,-0.129764933,-0.327470033,-0.273311599,0.661524753,0.54190445,0.760459718,0.717554945,0.742946277,0.701958083,0.797419606,0.766324538,3.786052681,3.836466508,3.804639175,3.830067568,1.753496488,1.794151575,1.759970045,1.76257325,4.634347826,4.242649022,5.18056267,4.929231077,1.42206239,1.481029977,1.464521439,1.471189024
94,1,Exp2,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp2_control_LaminB1_9.tiff,0,9,0,LaminB1,control,0,57.13725636,0,721.2431578,0,0.043137256,0,0.011764709,nan,1.166121888,0,0.352941185,0,0.352941185,0,0.10522515,0,0.061665797,0,0.054901961,0,0.031372551,0,0.011764706,0,0.038180744,0,0.024582871,0,0.074509807,nan,1201.252777,nan,164.7353752,1200.966997,165.8659371,1190,1281,217,145,1,0.207044373,0.207756135,0.209302529,0.2097626,0.611924686,0.605172583,0.547370317,0.535871157,0.218272106,0.198467356,0.313075926,0.320071976,0.827145805,0.828122822,0.793976976,0.787707872,0.344022959,0.331065916,0.318516992,0.305948801,1.761588196,1.749848336,1.761697888,1.756651357,-0.030867825,-0.023187297,-0.059370567,-0.057281369,0.232553432,0.203559866,0.320833844,0.316700499,0.750270325,0.746358309,0.767424949,0.765872879,3.210251046,3.181237093,3.260806916,3.244875549,1.336152884,1.312179099,1.373861709,1.363652703,0.953226981,0.902053303,1.04563249,1.038864662,0.374181137,0.399917392,0.381405504,0.410212974
94,2,Exp2,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp2_control_LaminB1_9.tiff,0,9,0,LaminB1,control,0,72.87451171,0,979.011792,0,0.06666667,0,0.031372547,nan,7.795784083,0,0.650980413,0,0.650980413,0,0.169475609,0,0.115736114,0,0.094117649,0,0.047058824,0,0.019607844,0,0.091593079,0,0.069735077,0,0.141176477,nan,140.1247356,nan,259.5636576,147.4305473,256.8434803,119,97,218,276,2,0.202862559,0.255654945,0.230943445,0.272623942,1.314439221,0.623855718,0.952063412,0.406947262,0.168017816,0.622019241,0.412732652,0.75849135,1.133105818,0.860248897,0.989735184,0.716854321,0.787181827,0.415603594,0.641539075,0.289088054,2.071259583,1.925619133,2.025596128,1.835741682,-0.027528604,-0.185548099,-0.120532171,-0.305611666,0.245941817,0.579401931,0.486974609,0.702164707,0.692829771,0.788132543,0.758604971,0.834562954,3.217192747,3.229676185,3.272898842,3.280172414,1.498926227,1.530074246,1.5406727,1.547625647,1.797689634,2.624253905,2.26032743,2.918714372,0.899551157,0.72480009,0.882656666,0.769299028
94,3,Exp2,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp2_control_LaminB1_9.tiff,0,9,0,LaminB1,control,0,77.14902185,0,1106.69415,0,0.05882353,0,0.02352941,nan,7.219887983,0,0.396078438,0,0.396078438,0,0.138012561,0,0.08629867,0,0.078431375,0,0.043137256,0,0.015686275,0,0.053743008,0,0.03779138,0,0.105882354,nan,1671.196785,nan,296.9841287,1674.349735,303.4791797,1698,1699,389,389,3,0.156607113,0.160019508,0.160430428,0.163093488,0.654316642,0.707211497,0.557569738,0.584544633,0.502265488,0.45870379,0.594630324,0.56604619,0.858126798,0.893426069,0.807785466,0.829425976,0.354776452,0.39782091,0.318578974,0.341435791,2.121383861,2.098207118,2.107766887,2.091811376,-0.116685134,-0.101159792,-0.171068574,-0.159145137,0.48827969,0.46209184,0.574945286,0.56111785,0.737000378,0.736757234,0.762401827,0.762525301,3.707207604,3.695351052,3.782468339,3.774657141,1.645462958,1.630366223,1.688370311,1.677281322,1.949210569,1.819490984,2.184614419,2.058935632,0.708141975,0.760459546,0.718031457,0.750264685
94,4,Exp2,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp2_control_LaminB1_9.tiff,0,9,0,LaminB1,control,0,116.8274542,0,1897.141229,0,0.054901961,0,0.039215688,nan,8.763540138,0,0.807843149,0,0.862745106,0,0.17180508,0,0.128419497,0,0.086274512,0,0.011764706,0,0.007843138,0,0.133115414,0,0.117823953,0,0.152941182,nan,1383.462835,nan,361.8104847,1390.757395,356.9536316,1359,1354,406,387,4,0.275940639,0.300308716,0.323174453,0.338551479,2.110502776,1.517466091,1.225692441,0.872236927,0.174442107,0.381938709,0.508070826,0.643453818,1.213308634,1.075379767,1.006195731,0.868451455,1.495352384,1.125715499,0.917148411,0.686226042,2.076574083,2.014187775,1.939398677,1.866663023,-0.055164958,-0.119539186,-0.195641198,-0.267164147,0.334354467,0.477716351,0.586282672,0.663129744,0.722337052,0.7648775,0.783769052,0.823961951,3.24946021,3.247253164,3.256130987,3.25824451,1.528224573,1.516506946,1.502698796,1.493270641,3.00215887,3.389877467,3.75688682,4.017579034,1.255818527,1.186873897,1.226195826,1.196700153
94,5,Exp2,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp2_control_LaminB1_9.tiff,0,9,0,LaminB1,control,0,67.89804106,0,858.2706123,0,0.06666667,0,0.019607842,nan,3.777488467,0,0.545098066,0,0.80392158,0,0.148248998,0,0.096575966,0,0.082352944,0,0.054901961,0,0.015686275,0,0.067761796,0,0.058181475,0,0.109803922,nan,1156.393166,nan,446.8066152,1154.338359,443.6368853,1166,1132,406,481,5,0.529661847,0.525487924,0.539516292,0.541435477,0.589386576,0.646565952,0.499818072,0.429628745,0.101773785,0.096474784,0.310725243,0.39837486,0.729291708,0.74637006,0.665031886,0.63255917,0.483182332,0.532787133,0.420710113,0.362092047,1.108293968,1.13712928,1.129509733,1.117279815,-0.026349943,-0.030384533,-0.110774975,-0.138437013,0.176780388,0.189502081,0.355011252,0.394669095,0.859836731,0.857809593,0.878529683,0.884730249,2.433863129,2.452837375,2.475803517,2.47881103,0.875817738,0.896508821,0.912268208,0.912528787,0.716399591,0.783766546,0.948747459,0.998267752,0.253999632,0.346684953,0.338040858,0.353039394
94,6,Exp2,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp2_control_LaminB1_9.tiff,0,9,0,LaminB1,control,0,183.8235341,0,3828.823631,0,0.13333334,0,0.094117641,nan,11.42451968,0,0.956862748,0,1,0,0.290860022,0,0.241413848,0,0.223529413,0,0.082352944,0,0.031372551,0,0.158520413,0,0.137968564,0,0.321568638,nan,1736.99545,nan,502.3322885,1732.629067,491.7750946,1746,1702,406,561,6,0.140082225,0.147848055,0.155746882,0.161227121,1.061208714,0.920167189,0.688896277,0.572478644,0.615772736,0.654734752,0.75124433,0.788369084,0.953727815,0.905006124,0.825185474,0.780228529,0.764516825,0.670898107,0.511590329,0.424298767,2.369233632,2.293553051,2.269012149,2.216212604,-0.283524378,-0.300913574,-0.366532779,-0.38633059,0.740165029,0.757061507,0.800848753,0.813795187,0.772248229,0.786028455,0.813653715,0.824468143,4.403162333,4.366213863,4.427194149,4.411032382,1.93778128,1.904253058,1.926413167,1.901097766,4.387916915,4.066584028,4.823422712,4.701789418,1.358042282,1.048819795,1.371614131,1.230326955
94,7,Exp2,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp2_control_LaminB1_9.tiff,0,9,0,LaminB1,control,0,42.05098156,0,520.6509957,0,0.035294119,0,0.011764705,nan,1.431206402,0,0.611764729,0,0.611764729,0,0.078161676,0,0.050028922,0,0.047058824,0,0.019607844,0,0.007843138,0,0.060696772,0,0.023750583,0,0.05882353,nan,1702.84618,nan,707.400366,1704.025079,708.2118766,1711,1769,733,693,7,0.85622581,0.864945113,0.849701887,0.847670379,0.11377114,0.067981262,0.097297853,0.075577828,-0.003052649,0.290113986,0.063898296,0.205947326,0.284520311,0.247244281,0.285178235,0.267286137,0.107023562,0.063506746,0.090693055,0.06998882,0.344711723,0.326611402,0.358127035,0.363544194,-0.00109925,-0.039800783,-0.009590838,-0.049778235,0.020249814,0.116942538,0.06027516,0.137755905,0.961432029,0.966663035,0.960724394,0.962701984,2.085438173,2.080183026,2.088461934,2.091122929,0.294311789,0.279293789,0.303572505,0.310596034,0.113060521,0.123432323,0.110431961,0.114727907,0.044256028,0.050089087,0.045179244,0.049292452
94,8,Exp2,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp2_control_LaminB1_9.tiff,0,9,0,LaminB1,control,0,64.34117828,0,579.2000157,0,0.090196081,0,0.031372555,nan,3.537022556,0,0.662745118,0,0.662745118,0,0.189796986,0,0.134416342,0,0.117647059,0,0.062745102,0,0.027450981,0,0.111819185,0,0.067709249,0,0.160784319,nan,1834.19117,nan,732.6910072,1832.674402,729.4957067,1833,1840,733,770,8,0.155936627,0.159098113,0.158653789,0.160771569,1.139148191,1.200738217,0.939119171,1.055271238,0.121890668,0.200924056,0.343836858,0.290820384,1.06885856,1.061337601,0.999555869,1.027429838,0.606009658,0.698901542,0.531969382,0.636157466,2.142814845,2.173184021,2.164118838,2.164890236,-0.014691966,-0.031969493,-0.058017753,-0.060951273,0.180089294,0.266516617,0.352370052,0.362862978,0.674712773,0.690090545,0.710357419,0.713904755,3.434364061,3.468767746,3.524611399,3.522006141,1.507602127,1.573160421,1.593757327,1.604857772,1.439974304,1.779405012,1.91208858,1.899464553,0.588158266,0.651886608,0.663836009,0.652204582
94,9,Exp2,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp2_control_LaminB1_9.tiff,0,9,0,LaminB1,control,0,77.96470794,0,773.4784531,0,0.047058824,0,0.02352941,nan,5.707117752,0,0.654901981,0,0.654901981,0,0.152871976,0,0.078152819,0,0.06666667,0,0.039215688,0,0.011764706,0,0.066237588,0,0.042688652,0,0.098039217,nan,1680.697029,nan,865.1056496,1685.590179,868.0430433,1657,1664,813,802,9,0.487055062,0.487361185,0.476913084,0.47988351,0.290642077,0.29849518,0.227306827,0.243393148,0.408003873,0.380971126,0.568639853,0.545727105,0.612522831,0.61909506,0.540637343,0.552376425,0.223091794,0.228711256,0.18020978,0.194460533,1.110181906,1.126789106,1.130041479,1.148186623,-0.104457915,-0.104753975,-0.209459638,-0.202541068,0.359292258,0.347535693,0.497250641,0.478362149,0.873121585,0.871235249,0.892519558,0.891443645,2.477117486,2.473195391,2.534669382,2.530940729,0.925115554,0.923231184,0.978644654,0.976167497,0.653164915,0.662401663,0.800078711,0.826747946,0.299326935,0.262524817,0.300265675,0.28013021
94,10,Exp2,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp2_control_LaminB1_9.tiff,0,9,0,LaminB1,control,0,94.69019873,0,1109.02356,0,0.074509807,0,0.031372547,nan,1.798581637,0,0.384313732,0,0.701960802,0,0.192069369,0,0.1141323,0,0.101960786,0,0.06666667,0,0.019607844,0,0.058699776,0,0.058182308,0,0.137254909,nan,454.0029137,nan,1282.481278,452.2235258,1282.743336,494,410,1332,1267,10,0.2495701,0.265434064,0.263745371,0.269501913,0.63075807,0.494308382,0.45082332,0.401759531,0.299344019,0.508333971,0.538860861,0.614066729,0.856461531,0.75394922,0.745730103,0.688119349,0.392525324,0.354748536,0.309571789,0.296506609,1.718577523,1.70070487,1.686631708,1.680006523,-0.06281896,-0.183299543,-0.170829671,-0.249596892,0.330784919,0.539009648,0.526446529,0.617489038,0.769392387,0.823861513,0.819183547,0.844603602,2.971224761,3.062550305,3.054517134,3.115347019,1.324263569,1.39361399,1.385021554,1.420141502,1.163964635,1.515921885,1.495025212,1.680189146,0.425184734,0.497897764,0.451937796,0.517280776
94,11,Exp2,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp2_control_LaminB1_9.tiff,0,9,0,LaminB1,control,0,86.24313952,0,920.5608101,0,0.06666667,0,0.02352941,nan,6.915291636,0,0.580392182,0,0.674509823,0,0.168773267,0,0.102057739,0,0.086274512,0,0.047058824,0,0.019607844,0,0.077166093,0,0.056464465,0,0.121568628,nan,273.0787329,nan,1388.642656,275.7364745,1395.026829,310,224,1461,1368,11,0.328949688,0.33080391,0.331363714,0.333781566,0.539736842,0.51835443,0.437755839,0.389145087,0.378323034,0.436431805,0.530361417,0.607972658,0.794870888,0.780650967,0.716669702,0.685328361,0.369906094,0.362679234,0.319855464,0.285777172,1.540232137,1.538134415,1.542519373,1.52612957,-0.093973563,-0.117854217,-0.179996621,-0.21353927,0.382062464,0.433979971,0.518968455,0.564764236,0.805890331,0.814244172,0.836911629,0.845517929,2.788684211,2.813291139,2.856248495,2.87726144,1.220224962,1.24193974,1.274393608,1.286857033,1.191398269,1.290329675,1.422388719,1.567293056,0.432310526,0.492594136,0.455948137,0.536083933
94,12,Exp2,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp2_control_LaminB1_9.tiff,0,9,0,LaminB1,control,0,43.50980511,0,523.9490342,0,0.050980393,0,0.015686277,nan,3.324244157,0,0.211764708,0,0.239215687,0,0.092377506,0,0.069168189,0,0.062745102,0,0.023529412,0,0.011764706,0,0.03456748,0,0.026641979,0,0.086274512,nan,583.3012267,nan,1684.953648,586.0649505,1686.800924,617,542,1669,1701,12,0.122544201,0.123795006,0.121552477,0.124118709,1.206722689,1.233739516,1.088085106,1.08974174,0.343416424,0.320996999,0.420469262,0.411660793,1.08952115,1.096907234,1.047401575,1.04818725,0.605238903,0.616126102,0.560040662,0.560339056,2.519925033,2.510589211,2.537254731,2.523152381,-0.049257211,-0.043688658,-0.07552929,-0.073817126,0.354811464,0.334741427,0.43097105,0.425778438,0.6543134,0.650721249,0.671824203,0.671413073,4.859587471,4.818800443,4.934326241,4.904775646,1.794916512,1.777668644,1.83839541,1.823773604,2.363630387,2.302821096,2.627034475,2.57266656,1.018809453,1.017467598,1.01039837,1.007711918
94,13,Exp2,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp2_control_LaminB1_9.tiff,0,9,0,LaminB1,control,0,82.03921783,0,1178.925523,0,0.094117649,0,0.031372547,nan,3.575251657,0,0.545098066,0,0.729411781,0,0.170205846,0,0.149080112,0,0.117647059,0,0.035294119,0,0.023529412,0,0.101095622,0,0.094720325,0,0.160784319,nan,693.9607253,nan,1754.396855,696.8237228,1752.255438,730,683,1711,1749,13,0.158315409,0.130764396,0.183001505,0.157600595,1.347178003,2.635504041,0.734360222,1.457051815,0.497475561,0.035841189,0.721391623,0.441884598,1.107952876,1.366311439,0.899184944,1.137834495,0.866854786,1.536156429,0.495515191,0.906643235,2.386079128,2.483943573,2.216901107,2.35628987,-0.118463976,-0.008293208,-0.245879327,-0.098438436,0.509700727,0.147871977,0.680791158,0.474563722,0.713276732,0.611226467,0.778746571,0.693812913,3.803039074,3.767729144,3.792325361,3.745774453,1.787651989,1.735165143,1.779380841,1.7620163,4.013449519,2.798726779,4.535576825,3.718827393,1.365996553,1.210409606,1.337869397,1.185554785
94,14,Exp2,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp2_control_LaminB1_9.tiff,0,9,0,LaminB1,control,0,95.0352968,0,1859.219659,0,0.090196081,0,0.047058828,nan,9.103311478,0,0.662745118,0,1,0,0.195144347,0,0.183012074,0,0.125490203,0,0.05882353,0,0.027450981,0,0.10858037,0,0.145697688,0,0.223529413,nan,134.4286872,nan,1774.671905,129.8015553,1766.832267,129,144,1816,1783,14,0.242598415,0.230858967,0.277832228,0.26579768,1.897287877,2.164674787,1.087289275,1.393463497,0.391606615,0.319765734,0.643516363,0.547439529,1.167314962,1.258783066,0.957456487,1.067636512,1.366156345,1.468825103,0.827420251,1.015729085,2.26471091,2.303540663,2.106034895,2.188804546,-0.115553552,-0.078790267,-0.25534162,-0.186485872,0.500969082,0.424793661,0.684677032,0.607617575,0.734161965,0.696425136,0.796757344,0.761116876,3.550920379,3.54964376,3.557244803,3.555602716,1.67675793,1.68230223,1.656307112,1.663470793,4.317116297,4.159050091,4.995094115,4.75115282,1.524092729,1.500128663,1.502459767,1.503286591
95,1,Exp3,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp3_R3-4si_LaminB1_0.tiff,0,0,0,LaminB1,R3-4si,0,150.309808,0,2081.768683,0,0.125490203,0,0.043137252,nan,2.155464833,0,1,0,1,0,0.276304794,0,0.180771855,0,0.164705887,0,0.129411772,0,0.031372551,0,0.109512486,0,0.096069093,0,0.211764708,nan,293.8551778,nan,149.4446012,292.7062348,151.2683223,265,326,207,152,1,0.186321282,0.191343455,0.200157794,0.201863148,1.423967675,1.225631946,0.978849173,0.947310141,0.024432414,0.144499474,0.307197242,0.334519249,1.043344686,0.999110257,0.932436201,0.910971589,0.935883607,0.821037353,0.664744158,0.654710707,1.973070392,1.96445237,1.929490137,1.925193483,-0.012121979,-0.02785105,-0.061360883,-0.083190265,0.154946403,0.232838256,0.339150211,0.39300481,0.707538435,0.72913317,0.754039491,0.762551796,3.33152656,3.335988984,3.371755796,3.38137861,1.442878189,1.466960488,1.487218207,1.505319515,1.495096546,1.639644106,1.84655795,1.899673545,0.71775984,0.713343754,0.689573201,0.712720661
