"","x_idx_a","x_idx_b","p-value"
"10940",23,163,8.12286757856384e-07
"10941",140,107,8.45844381203165e-07
"10942",107,140,8.45844381203165e-07
"10943",145,91,8.50951629161045e-07
"10944",91,145,8.50951629161045e-07
"10945",111,82,8.53709543058301e-07
"10946",82,111,8.53709543058301e-07
"10947",37,21,8.5569836549837e-07
"10948",21,37,8.5569836549837e-07
"10949",153,96,8.63461382394348e-07
"10950",96,153,8.63461382394348e-07
"10951",162,22,8.69782352808102e-07
"10952",22,162,8.69782352808102e-07
"10953",155,96,8.70972041155937e-07
"10954",96,155,8.70972041155937e-07
"10955",97,2,8.77983992175757e-07
"10956",2,97,8.77983992175757e-07
"10957",156,27,8.80489547938623e-07
"10958",27,156,8.80489547938623e-07
"10959",71,44,8.99987218083709e-07
"10960",44,71,8.99987218083709e-07
"10961",148,133,9.19112359554219e-07
"10962",133,148,9.19112359554219e-07
"10963",155,146,9.32956005783581e-07
"10964",146,155,9.32956005783581e-07
"10965",58,17,9.42449478458229e-07
"10966",17,58,9.42449478458229e-07
"10967",153,146,9.43891524940454e-07
"10968",146,153,9.43891524940454e-07
"10969",146,90,9.76794218843224e-07
"10970",90,146,9.76794218843224e-07
"10971",90,5,9.87867934121311e-07
"10972",5,90,9.87867934121311e-07
"10973",123,92,1.00064807107003e-06
"10974",92,123,1.00064807107003e-06
"10975",161,160,1.08589705227757e-06
"10976",160,161,1.08589705227757e-06
"10977",39,15,1.09886946209059e-06
"10978",15,39,1.09886946209059e-06
"10979",52,21,1.13621245745321e-06
"10980",21,52,1.13621245745321e-06
"10981",154,55,1.14550164020955e-06
"10982",55,154,1.14550164020955e-06
"10983",59,31,1.14653510685514e-06
"10984",31,59,1.14653510685514e-06
"10985",97,64,1.15038056414107e-06
"10986",64,97,1.15038056414107e-06
"10987",142,56,1.17066535132437e-06
"10988",56,142,1.17066535132437e-06
"10989",87,18,1.2039285568477e-06
"10990",18,87,1.2039285568477e-06
"10991",68,27,1.25333667444494e-06
"10992",27,68,1.25333667444494e-06
"10993",133,5,1.27970809948863e-06
"10994",5,133,1.27970809948863e-06
"10995",79,78,1.28419046063755e-06
"10996",83,78,1.28419046063755e-06
"10997",78,79,1.28419046063755e-06
"10998",78,83,1.28419046063755e-06
"10999",34,30,1.32342614200809e-06
"11000",30,34,1.32342614200809e-06
"11001",52,17,1.3498756779029e-06
"11002",17,52,1.3498756779029e-06
"11003",53,2,1.36481287604795e-06
"11004",2,53,1.36481287604795e-06
"11005",145,13,1.37960586954478e-06
"11006",13,145,1.37960586954478e-06
"11007",152,98,1.38504959501518e-06
"11008",98,152,1.38504959501518e-06
"11009",58,21,1.39150275302313e-06
"11010",21,58,1.39150275302313e-06
"11011",159,24,1.39644176222475e-06
"11012",24,159,1.39644176222475e-06
"11013",147,87,1.41594544089685e-06
"11014",87,147,1.41594544089685e-06
"11015",134,57,1.43620619397211e-06
"11016",57,134,1.43620619397211e-06
"11017",158,56,1.45659913464158e-06
"11018",56,158,1.45659913464158e-06
"11019",111,104,1.46757070496051e-06
"11020",104,111,1.46757070496051e-06
"11021",54,20,1.47862639465757e-06
"11022",20,54,1.47862639465757e-06
"11023",106,94,1.50482357241799e-06
"11024",94,106,1.50482357241799e-06
"11025",90,31,1.61040540902491e-06
"11026",31,90,1.61040540902491e-06
"11027",127,109,1.67128380468284e-06
"11028",109,127,1.67128380468284e-06
"11029",165,27,1.68559611601893e-06
"11030",27,165,1.68559611601893e-06
"11031",157,90,1.7311347422222e-06
"11032",90,157,1.7311347422222e-06
"11033",84,35,1.73246262669124e-06
"11034",35,84,1.73246262669124e-06
"11035",72,39,1.80964816465234e-06
"11036",39,72,1.80964816465234e-06
"11037",141,31,1.8205716667552e-06
"11038",31,141,1.8205716667552e-06
"11039",90,1,1.84919628942737e-06
"11040",90,77,1.84919628942737e-06
"11041",1,90,1.84919628942737e-06
"11042",77,90,1.84919628942737e-06
"11043",145,76,1.8590022055065e-06
"11044",76,145,1.8590022055065e-06
"11045",44,37,1.87125960060541e-06
"11046",37,44,1.87125960060541e-06
"11047",144,86,1.96892219861411e-06
"11048",86,144,1.96892219861411e-06
"11049",62,47,2.05828101229599e-06
"11050",47,62,2.05828101229599e-06
"11051",111,101,2.11293457397232e-06
"11052",101,111,2.11293457397232e-06
"11053",71,8,2.12548037836768e-06
"11054",8,71,2.12548037836768e-06
"11055",65,45,2.15414105220191e-06
"11056",45,65,2.15414105220191e-06
"11057",151,134,2.19487886532477e-06
"11058",134,151,2.19487886532477e-06
"11059",74,15,2.20513542092959e-06
"11060",15,74,2.20513542092959e-06
"11061",115,102,2.25553494548336e-06
"11062",102,115,2.25553494548336e-06
"11063",164,142,2.33849467790037e-06
"11064",142,164,2.33849467790037e-06
"11065",154,14,2.3390955306013e-06
"11066",14,154,2.3390955306013e-06
"11067",65,35,2.39514907907079e-06
"11068",35,65,2.39514907907079e-06
"11069",36,4,2.44152289052835e-06
"11070",4,36,2.44152289052835e-06
"11071",164,46,2.4477116733479e-06
"11072",46,164,2.4477116733479e-06
"11073",61,44,2.49055847945101e-06
"11074",44,61,2.49055847945101e-06
"11075",51,35,2.52487918572797e-06
"11076",35,51,2.52487918572797e-06
"11077",102,74,2.52731864769373e-06
"11078",74,102,2.52731864769373e-06
"11079",106,5,2.52786542365158e-06
"11080",5,106,2.52786542365158e-06
"11081",73,40,2.55090211620512e-06
"11082",40,73,2.55090211620512e-06
"11083",139,99,2.55774582846868e-06
"11084",99,139,2.55774582846868e-06
"11085",164,55,2.60282780661925e-06
"11086",55,164,2.60282780661925e-06
"11087",120,95,2.76685458544534e-06
"11088",95,120,2.76685458544534e-06
"11089",91,49,2.84945981476881e-06
"11090",49,91,2.84945981476881e-06
"11091",129,105,2.84952590856591e-06
"11092",105,129,2.84952590856591e-06
"11093",165,38,2.87048365077425e-06
"11094",38,165,2.87048365077425e-06
"11095",111,53,2.96810418909388e-06
"11096",53,111,2.96810418909388e-06
"11097",90,53,3.00592185809023e-06
"11098",53,90,3.00592185809023e-06
"11099",70,27,3.01308402228528e-06
"11100",27,70,3.01308402228528e-06
"11101",45,20,3.04024256436719e-06
"11102",20,45,3.04024256436719e-06
"11103",97,85,3.05969817482321e-06
"11104",85,97,3.05969817482321e-06
"11105",153,62,3.06296681351625e-06
"11106",62,153,3.06296681351625e-06
"11107",135,18,3.06341745304195e-06
"11108",18,135,3.06341745304195e-06
"11109",139,13,3.09024552613835e-06
"11110",13,139,3.09024552613835e-06
"11111",155,62,3.11972335964583e-06
"11112",62,155,3.11972335964583e-06
"11113",139,52,3.12043236583293e-06
"11114",52,139,3.12043236583293e-06
"11115",135,102,3.12877220132179e-06
"11116",102,135,3.12877220132179e-06
"11117",95,63,3.22188033585746e-06
"11118",63,95,3.22188033585746e-06
"11119",146,69,3.23500896737272e-06
"11120",69,146,3.23500896737272e-06
"11121",163,39,3.25563624059555e-06
"11122",39,163,3.25563624059555e-06
"11123",43,37,3.26050314747306e-06
"11124",37,43,3.26050314747306e-06
"11125",59,17,3.29006510035867e-06
"11126",17,59,3.29006510035867e-06
"11127",60,20,3.49919789144337e-06
"11128",20,60,3.49919789144337e-06
"11129",162,47,3.55011414931994e-06
"11130",47,162,3.55011414931994e-06
"11131",150,14,3.63499060185291e-06
"11132",14,150,3.63499060185291e-06
"11133",147,66,3.69750932538437e-06
"11134",66,147,3.69750932538437e-06
"11135",60,7,3.71680871413815e-06
"11136",7,60,3.71680871413815e-06
"11137",80,60,3.71680871413815e-06
"11138",60,80,3.71680871413815e-06
"11139",91,75,3.73265920838861e-06
"11140",75,91,3.73265920838861e-06
"11141",154,22,3.79175307152479e-06
"11142",22,154,3.79175307152479e-06
"11143",22,6,3.80276670153279e-06
"11144",6,22,3.80276670153279e-06
"11145",146,19,3.80957436263429e-06
"11146",19,146,3.80957436263429e-06
"11147",50,5,3.86718411959919e-06
"11148",5,50,3.86718411959919e-06
"11149",94,56,3.88083549296425e-06
"11150",56,94,3.88083549296425e-06
"11151",68,35,3.91634588758905e-06
"11152",35,68,3.91634588758905e-06
"11153",119,115,3.93158952061157e-06
"11154",115,119,3.93158952061157e-06
"11155",119,96,4.09120003208585e-06
"11156",96,119,4.09120003208585e-06
"11157",101,19,4.18185067907473e-06
"11158",19,101,4.18185067907473e-06
"11159",74,20,4.21316712184705e-06
"11160",20,74,4.21316712184705e-06
"11161",91,73,4.36863174968494e-06
"11162",73,91,4.36863174968494e-06
"11163",149,54,4.38800324076283e-06
"11164",54,149,4.38800324076283e-06
"11165",160,24,4.40641336751924e-06
"11166",24,160,4.40641336751924e-06
"11167",142,117,4.47153378324572e-06
"11168",117,142,4.47153378324572e-06
"11169",90,7,4.48141180164896e-06
"11170",90,80,4.48141180164896e-06
"11171",7,90,4.48141180164896e-06
"11172",80,90,4.48141180164896e-06
"11173",143,66,4.50662358097986e-06
"11174",66,143,4.50662358097986e-06
"11175",72,18,4.57446585944155e-06
"11176",18,72,4.57446585944155e-06
"11177",157,102,4.58433186079077e-06
"11178",102,157,4.58433186079077e-06
"11179",161,140,4.61598478107561e-06
"11180",140,161,4.61598478107561e-06
"11181",48,32,4.64219998441706e-06
"11182",32,48,4.64219998441706e-06
"11183",82,71,4.64442313941049e-06
"11184",71,82,4.64442313941049e-06
"11185",147,98,4.73894928632035e-06
"11186",98,147,4.73894928632035e-06
"11187",50,24,4.75391652710044e-06
"11188",24,50,4.75391652710044e-06
"11189",56,45,4.84401438960447e-06
"11190",45,56,4.84401438960447e-06
"11191",29,27,4.85663229632394e-06
"11192",27,29,4.85663229632394e-06
"11193",124,96,4.89759843347315e-06
"11194",96,124,4.89759843347315e-06
"11195",136,127,4.99773053608266e-06
"11196",127,136,4.99773053608266e-06
"11197",73,24,4.99860778102601e-06
"11198",24,73,4.99860778102601e-06
"11199",141,129,5.08458379400167e-06
"11200",129,141,5.08458379400167e-06
"11201",87,31,5.08585760172764e-06
"11202",31,87,5.08585760172764e-06
"11203",123,115,5.10725396640765e-06
"11204",115,123,5.10725396640765e-06
"11205",127,101,5.12821170861599e-06
"11206",101,127,5.12821170861599e-06
"11207",65,19,5.17365419838711e-06
"11208",19,65,5.17365419838711e-06
"11209",48,42,5.36067561007769e-06
"11210",42,48,5.36067561007769e-06
"11211",97,69,5.43882251236028e-06
"11212",69,97,5.43882251236028e-06
"11213",150,103,5.44134609370417e-06
"11214",103,150,5.44134609370417e-06
"11215",42,35,5.58305119469082e-06
"11216",35,42,5.58305119469082e-06
"11217",118,57,5.58914384107823e-06
"11218",57,118,5.58914384107823e-06
"11219",156,45,5.61562942813509e-06
"11220",45,156,5.61562942813509e-06
"11221",138,22,5.62777866974784e-06
"11222",22,138,5.62777866974784e-06
"11223",144,101,5.66432253101823e-06
"11224",101,144,5.66432253101823e-06
"11225",142,55,5.7242515794087e-06
"11226",55,142,5.7242515794087e-06
"11227",63,18,5.77828626280308e-06
"11228",18,63,5.77828626280308e-06
"11229",152,14,5.82482230448989e-06
"11230",14,152,5.82482230448989e-06
"11231",22,10,5.87496947090926e-06
"11232",10,22,5.87496947090926e-06
"11233",103,47,6.04777470769591e-06
"11234",47,103,6.04777470769591e-06
"11235",43,6,6.0880799068741e-06
"11236",6,43,6.0880799068741e-06
"11237",126,85,6.22394471960774e-06
"11238",85,126,6.22394471960774e-06
"11239",159,13,6.42813850149082e-06
"11240",13,159,6.42813850149082e-06
"11241",92,19,6.47603847880873e-06
"11242",19,92,6.47603847880873e-06
"11243",157,58,6.54897598817428e-06
"11244",58,157,6.54897598817428e-06
"11245",134,27,6.88785090297017e-06
"11246",27,134,6.88785090297017e-06
"11247",70,8,6.98425171030692e-06
"11248",8,70,6.98425171030692e-06
"11249",82,62,7.0102926663651e-06
"11250",62,82,7.0102926663651e-06
"11251",160,35,7.02435862809381e-06
"11252",35,160,7.02435862809381e-06
"11253",140,137,7.13385201578376e-06
"11254",137,140,7.13385201578376e-06
"11255",70,67,7.14888535036096e-06
"11256",67,70,7.14888535036096e-06
"11257",55,45,7.16947056389472e-06
"11258",45,55,7.16947056389472e-06
"11259",86,18,7.17040789410817e-06
"11260",18,86,7.17040789410817e-06
"11261",27,18,7.28450982201423e-06
"11262",18,27,7.28450982201423e-06
"11263",75,18,7.34679421299234e-06
"11264",18,75,7.34679421299234e-06
"11265",159,134,7.35887135228097e-06
"11266",134,159,7.35887135228097e-06
"11267",94,40,7.59551118001411e-06
"11268",40,94,7.59551118001411e-06
"11269",158,61,7.68956866181725e-06
"11270",61,158,7.68956866181725e-06
"11271",160,63,7.76274050373615e-06
"11272",63,160,7.76274050373615e-06
"11273",153,85,7.81596403598428e-06
"11274",85,153,7.81596403598428e-06
"11275",53,21,7.88873931512057e-06
"11276",21,53,7.88873931512057e-06
"11277",155,85,7.98978471383549e-06
"11278",85,155,7.98978471383549e-06
"11279",164,95,8.13981162472999e-06
"11280",95,164,8.13981162472999e-06
"11281",65,13,8.47580244656143e-06
"11282",13,65,8.47580244656143e-06
"11283",126,94,8.6704006108107e-06
"11284",94,126,8.6704006108107e-06
"11285",129,104,8.67481086963551e-06
"11286",104,129,8.67481086963551e-06
"11287",44,19,8.69260812663697e-06
"11288",19,44,8.69260812663697e-06
"11289",119,92,8.73429528702729e-06
"11290",92,119,8.73429528702729e-06
"11291",89,73,8.81669622643244e-06
"11292",73,89,8.81669622643244e-06
"11293",151,79,8.93133892176934e-06
"11294",151,83,8.93133892176934e-06
"11295",79,151,8.93133892176934e-06
"11296",83,151,8.93133892176934e-06
"11297",151,5,8.94032767817521e-06
"11298",5,151,8.94032767817521e-06
"11299",147,107,9.17183021531542e-06
"11300",107,147,9.17183021531542e-06
"11301",160,45,9.65957840382003e-06
"11302",45,160,9.65957840382003e-06
"11303",71,6,9.69090085511937e-06
"11304",6,71,9.69090085511937e-06
"11305",131,118,9.80632465896747e-06
"11306",118,131,9.80632465896747e-06
"11307",91,24,9.82258373305456e-06
"11308",24,91,9.82258373305456e-06
"11309",85,17,9.92843595337689e-06
"11310",17,85,9.92843595337689e-06
"11311",156,22,9.96051547907939e-06
"11312",22,156,9.96051547907939e-06
"11313",155,144,9.96180731238638e-06
"11314",144,155,9.96180731238638e-06
"11315",153,144,1.00491953292092e-05
"11316",144,153,1.00491953292092e-05
"11317",151,19,1.00610141018365e-05
"11318",19,151,1.00610141018365e-05
"11319",84,34,1.03341256885159e-05
"11320",34,84,1.03341256885159e-05
"11321",122,95,1.03345342683525e-05
"11322",95,122,1.03345342683525e-05
"11323",138,14,1.04038486359315e-05
"11324",14,138,1.04038486359315e-05
"11325",165,58,1.05718350340567e-05
"11326",58,165,1.05718350340567e-05
"11327",128,118,1.10045691492644e-05
"11328",118,128,1.10045691492644e-05
"11329",79,17,1.11923716694662e-05
"11330",83,17,1.11923716694662e-05
"11331",17,79,1.11923716694662e-05
"11332",17,83,1.11923716694662e-05
"11333",55,52,1.13306398930035e-05
"11334",52,55,1.13306398930035e-05
"11335",149,97,1.15399228972635e-05
"11336",97,149,1.15399228972635e-05
"11337",111,5,1.15676342238302e-05
"11338",5,111,1.15676342238302e-05
"11339",107,1,1.17155761758525e-05
"11340",107,77,1.17155761758525e-05
"11341",1,107,1.17155761758525e-05
"11342",77,107,1.17155761758525e-05
"11343",142,107,1.20283740834282e-05
"11344",107,142,1.20283740834282e-05
"11345",28,3,1.21055476043352e-05
"11346",3,28,1.21055476043352e-05
"11347",84,45,1.2117684828894e-05
"11348",45,84,1.2117684828894e-05
"11349",66,45,1.24396697742668e-05
"11350",45,66,1.24396697742668e-05
"11351",142,2,1.24627545350364e-05
"11352",2,142,1.24627545350364e-05
"11353",157,19,1.24773011789259e-05
"11354",19,157,1.24773011789259e-05
"11355",139,117,1.24865723361012e-05
"11356",117,139,1.24865723361012e-05
"11357",112,110,1.27654160575474e-05
"11358",110,112,1.27654160575474e-05
"11359",129,127,1.27660709869915e-05
"11360",127,129,1.27660709869915e-05
"11361",132,102,1.28432144652635e-05
"11362",102,132,1.28432144652635e-05
"11363",40,4,1.29800466508456e-05
"11364",4,40,1.29800466508456e-05
"11365",164,103,1.33055465845189e-05
"11366",103,164,1.33055465845189e-05
"11367",141,30,1.3417761834944e-05
"11368",30,141,1.3417761834944e-05
"11369",37,22,1.41136874587389e-05
"11370",22,37,1.41136874587389e-05
"11371",68,18,1.42245327650059e-05
"11372",18,68,1.42245327650059e-05
"11373",108,88,1.44167155013974e-05
"11374",88,108,1.44167155013974e-05
"11375",51,18,1.45742410539995e-05
"11376",18,51,1.45742410539995e-05
"11377",123,91,1.4619899850743e-05
"11378",91,123,1.4619899850743e-05
"11379",137,40,1.47890038348919e-05
"11380",40,137,1.47890038348919e-05
"11381",150,133,1.48906440777807e-05
"11382",133,150,1.48906440777807e-05
"11383",46,31,1.49247905367744e-05
"11384",31,46,1.49247905367744e-05
"11385",107,61,1.50467335924276e-05
"11386",61,107,1.50467335924276e-05
"11387",150,85,1.50976258161961e-05
"11388",85,150,1.50976258161961e-05
"11389",160,17,1.51953725335829e-05
"11390",17,160,1.51953725335829e-05
"11391",38,34,1.55746908436782e-05
"11392",34,38,1.55746908436782e-05
"11393",149,46,1.58813179940154e-05
"11394",46,149,1.58813179940154e-05
"11395",109,105,1.59280583256205e-05
"11396",105,109,1.59280583256205e-05
"11397",145,103,1.59792389586855e-05
"11398",103,145,1.59792389586855e-05
"11399",97,67,1.60028584783589e-05
"11400",67,97,1.60028584783589e-05
"11401",118,87,1.62146470383817e-05
"11402",87,118,1.62146470383817e-05
"11403",149,74,1.62351601495914e-05
"11404",74,149,1.62351601495914e-05
"11405",140,24,1.65692462683609e-05
"11406",24,140,1.65692462683609e-05
"11407",150,110,1.65728033163504e-05
"11408",110,150,1.65728033163504e-05
"11409",52,49,1.69146885031779e-05
"11410",49,52,1.69146885031779e-05
"11411",157,121,1.72117861296783e-05
"11412",121,157,1.72117861296783e-05
"11413",156,141,1.7234912950137e-05
"11414",141,156,1.7234912950137e-05
"11415",99,91,1.72374004803189e-05
"11416",91,99,1.72374004803189e-05
"11417",158,147,1.7280884190285e-05
"11418",147,158,1.7280884190285e-05
"11419",158,49,1.76168930376974e-05
"11420",49,158,1.76168930376974e-05
"11421",90,24,1.77880759721916e-05
"11422",24,90,1.77880759721916e-05
"11423",158,45,1.78422849028692e-05
"11424",45,158,1.78422849028692e-05
"11425",109,79,1.80788766623863e-05
"11426",109,83,1.80788766623863e-05
"11427",79,109,1.80788766623863e-05
"11428",83,109,1.80788766623863e-05
"11429",150,90,1.82869519527173e-05
"11430",90,150,1.82869519527173e-05
"11431",22,5,1.8697622756747e-05
"11432",5,22,1.8697622756747e-05
"11433",157,56,1.87333073986551e-05
"11434",56,157,1.87333073986551e-05
"11435",42,37,1.87963909237254e-05
"11436",37,42,1.87963909237254e-05
"11437",96,68,1.89546615336766e-05
"11438",68,96,1.89546615336766e-05
"11439",93,64,1.89577559250864e-05
"11440",64,93,1.89577559250864e-05
"11441",122,103,1.9194023224145e-05
"11442",103,122,1.9194023224145e-05
"11443",124,102,1.96130218466095e-05
"11444",102,124,1.96130218466095e-05
"11445",152,24,1.98104980952962e-05
"11446",24,152,1.98104980952962e-05
"11447",57,19,2.0037848740273e-05
"11448",19,57,2.0037848740273e-05
"11449",44,42,2.06056305085411e-05
"11450",42,44,2.06056305085411e-05
"11451",102,54,2.0912077403068e-05
"11452",54,102,2.0912077403068e-05
"11453",145,79,2.11154299911698e-05
"11454",145,83,2.11154299911698e-05
"11455",79,145,2.11154299911698e-05
"11456",83,145,2.11154299911698e-05
"11457",71,34,2.12628672269233e-05
"11458",34,71,2.12628672269233e-05
"11459",142,71,2.14970675926907e-05
"11460",71,142,2.14970675926907e-05
"11461",137,56,2.20396495986819e-05
"11462",56,137,2.20396495986819e-05
"11463",135,19,2.24550070537788e-05
"11464",19,135,2.24550070537788e-05
"11465",49,16,2.29021856679168e-05
"11466",16,49,2.29021856679168e-05
"11467",102,19,2.37702135308382e-05
"11468",19,102,2.37702135308382e-05
"11469",93,56,2.45956349287368e-05
"11470",56,93,2.45956349287368e-05
"11471",134,45,2.47157093324901e-05
"11472",45,134,2.47157093324901e-05
"11473",69,32,2.5168001203113e-05
"11474",32,69,2.5168001203113e-05
"11475",65,21,2.55086606504307e-05
"11476",21,65,2.55086606504307e-05
"11477",72,22,2.56914760932148e-05
"11478",22,72,2.56914760932148e-05
"11479",156,118,2.62577677467846e-05
"11480",118,156,2.62577677467846e-05
"11481",87,24,2.65935602872247e-05
"11482",24,87,2.65935602872247e-05
"11483",78,72,2.77145231031284e-05
"11484",72,78,2.77145231031284e-05
"11485",141,72,2.82738749080025e-05
"11486",72,141,2.82738749080025e-05
"11487",93,66,2.84891424051636e-05
"11488",66,93,2.84891424051636e-05
"11489",92,59,2.87797748566021e-05
"11490",59,92,2.87797748566021e-05
"11491",49,43,2.89666941233335e-05
"11492",43,49,2.89666941233335e-05
"11493",120,110,2.94043011539458e-05
"11494",110,120,2.94043011539458e-05
"11495",31,10,2.96078159722768e-05
"11496",10,31,2.96078159722768e-05
"11497",32,19,3.02496528359342e-05
"11498",19,32,3.02496528359342e-05
"11499",86,34,3.02594106837972e-05
"11500",34,86,3.02594106837972e-05
"11501",132,110,3.11932679686322e-05
"11502",110,132,3.11932679686322e-05
"11503",62,35,3.15602327471964e-05
"11504",35,62,3.15602327471964e-05
"11505",47,32,3.19364386403009e-05
"11506",32,47,3.19364386403009e-05
"11507",145,98,3.26010838724855e-05
"11508",98,145,3.26010838724855e-05
"11509",162,107,3.26670635075743e-05
"11510",107,162,3.26670635075743e-05
"11511",118,101,3.3383652455754e-05
"11512",101,118,3.3383652455754e-05
"11513",124,109,3.36017800117716e-05
"11514",109,124,3.36017800117716e-05
"11515",93,65,3.39652778702515e-05
"11516",65,93,3.39652778702515e-05
"11517",156,56,3.40131538134614e-05
"11518",56,156,3.40131538134614e-05
"11519",149,87,3.42210488479822e-05
"11520",87,149,3.42210488479822e-05
"11521",104,87,3.48271890526775e-05
"11522",87,104,3.48271890526775e-05
"11523",85,45,3.51737909332073e-05
"11524",45,85,3.51737909332073e-05
"11525",142,7,3.52543893145096e-05
"11526",142,80,3.52543893145096e-05
"11527",7,142,3.52543893145096e-05
"11528",80,142,3.52543893145096e-05
"11529",89,53,3.60886071959499e-05
"11530",53,89,3.60886071959499e-05
"11531",44,32,3.68039583875657e-05
"11532",32,44,3.68039583875657e-05
"11533",97,49,3.87017816860791e-05
"11534",49,97,3.87017816860791e-05
"11535",156,127,3.88386379057692e-05
"11536",127,156,3.88386379057692e-05
"11537",40,36,3.90352489265666e-05
"11538",36,40,3.90352489265666e-05
"11539",141,71,3.91639095154162e-05
"11540",71,141,3.91639095154162e-05
"11541",131,89,4.00497706865011e-05
"11542",89,131,4.00497706865011e-05
"11543",138,86,4.00941556755186e-05
"11544",86,138,4.00941556755186e-05
"11545",118,114,4.02223055395723e-05
"11546",114,118,4.02223055395723e-05
"11547",161,88,4.03389550829303e-05
"11548",88,161,4.03389550829303e-05
"11549",101,70,4.0340721589871e-05
"11550",70,101,4.0340721589871e-05
"11551",163,84,4.05334210595854e-05
"11552",84,163,4.05334210595854e-05
"11553",105,23,4.08117901073979e-05
"11554",23,105,4.08117901073979e-05
"11555",66,35,4.08226775583387e-05
"11556",35,66,4.08226775583387e-05
"11557",134,73,4.11200035088655e-05
"11558",73,134,4.11200035088655e-05
"11559",110,10,4.11685103474113e-05
"11560",10,110,4.11685103474113e-05
"11561",85,25,4.12834294349906e-05
"11562",25,85,4.12834294349906e-05
"11563",70,35,4.179756707412e-05
"11564",35,70,4.179756707412e-05
"11565",57,34,4.19945386065379e-05
"11566",34,57,4.19945386065379e-05
"11567",153,97,4.20478763007992e-05
"11568",97,153,4.20478763007992e-05
"11569",145,87,4.21885839863023e-05
"11570",87,145,4.21885839863023e-05
"11571",155,97,4.26684910470598e-05
"11572",97,155,4.26684910470598e-05
"11573",137,68,4.28460970969269e-05
"11574",68,137,4.28460970969269e-05
"11575",110,9,4.31497980946105e-05
"11576",9,110,4.31497980946105e-05
"11577",46,19,4.32360985680447e-05
"11578",19,46,4.32360985680447e-05
"11579",129,109,4.37563769217775e-05
"11580",109,129,4.37563769217775e-05
"11581",127,120,4.5249898454891e-05
"11582",120,127,4.5249898454891e-05
"11583",97,12,4.58191162611143e-05
"11584",12,97,4.58191162611143e-05
"11585",143,94,4.59417743314816e-05
"11586",94,143,4.59417743314816e-05
"11587",162,93,4.60552573811057e-05
"11588",93,162,4.60552573811057e-05
"11589",99,24,4.77446028179784e-05
"11590",24,99,4.77446028179784e-05
"11591",156,35,4.78078786159131e-05
"11592",35,156,4.78078786159131e-05
"11593",138,87,4.85093380930834e-05
"11594",87,138,4.85093380930834e-05
"11595",140,117,5.01222791005063e-05
"11596",117,140,5.01222791005063e-05
"11597",107,49,5.11110182710439e-05
"11598",49,107,5.11110182710439e-05
"11599",93,40,5.25845013665815e-05
"11600",40,93,5.25845013665815e-05
"11601",127,113,5.42372909251299e-05
"11602",113,127,5.42372909251299e-05
"11603",141,66,5.48459607196961e-05
"11604",66,141,5.48459607196961e-05
"11605",102,30,5.49095008928191e-05
"11606",30,102,5.49095008928191e-05
"11607",149,19,5.53766157995739e-05
"11608",19,149,5.53766157995739e-05
"11609",160,20,5.54248883055664e-05
"11610",20,160,5.54248883055664e-05
"11611",165,39,5.56355052028223e-05
"11612",39,165,5.56355052028223e-05
"11613",35,10,5.63759419947019e-05
"11614",10,35,5.63759419947019e-05
"11615",89,63,5.68645674281498e-05
"11616",63,89,5.68645674281498e-05
"11617",126,109,5.80193582511157e-05
"11618",109,126,5.80193582511157e-05
"11619",103,2,5.81301735147477e-05
"11620",2,103,5.81301735147477e-05
"11621",162,14,5.82614778554813e-05
"11622",14,162,5.82614778554813e-05
"11623",137,99,5.87815278851878e-05
"11624",99,137,5.87815278851878e-05
"11625",94,19,5.89435538245198e-05
"11626",19,94,5.89435538245198e-05
"11627",98,24,5.9260623794799e-05
"11628",24,98,5.9260623794799e-05
"11629",91,31,5.96211834835714e-05
"11630",31,91,5.96211834835714e-05
"11631",92,75,6.05112025553467e-05
"11632",75,92,6.05112025553467e-05
"11633",97,68,6.07308262345896e-05
"11634",68,97,6.07308262345896e-05
"11635",107,101,6.08470611895839e-05
"11636",101,107,6.08470611895839e-05
"11637",67,32,6.23540057720362e-05
"11638",32,67,6.23540057720362e-05
"11639",36,31,6.31351503344035e-05
"11640",31,36,6.31351503344035e-05
"11641",136,110,6.3856089456138e-05
"11642",110,136,6.3856089456138e-05
"11643",51,4,6.55438786845153e-05
"11644",4,51,6.55438786845153e-05
"11645",101,57,6.60229565685455e-05
"11646",57,101,6.60229565685455e-05
"11647",157,122,6.61131986356978e-05
"11648",122,157,6.61131986356978e-05
"11649",104,101,6.70868383778611e-05
"11650",101,104,6.70868383778611e-05
"11651",120,112,6.73354952596128e-05
"11652",112,120,6.73354952596128e-05
"11653",127,46,6.92962098103322e-05
"11654",46,127,6.92962098103322e-05
"11655",141,117,7.02800159801953e-05
"11656",117,141,7.02800159801953e-05
"11657",106,15,7.03208859809124e-05
"11658",15,106,7.03208859809124e-05
"11659",90,8,7.21361881694804e-05
"11660",8,90,7.21361881694804e-05
"11661",161,56,7.39134984417689e-05
"11662",56,161,7.39134984417689e-05
"11663",102,23,7.40027971701807e-05
"11664",23,102,7.40027971701807e-05
"11665",47,17,7.48465986522007e-05
"11666",17,47,7.48465986522007e-05
"11667",150,102,7.54697429883322e-05
"11668",102,150,7.54697429883322e-05
"11669",160,154,7.81364955138031e-05
"11670",154,160,7.81364955138031e-05
"11671",20,8,8.03429588192017e-05
"11672",8,20,8.03429588192017e-05
"11673",62,32,8.06624322002847e-05
"11674",32,62,8.06624322002847e-05
